tower_number,unit_category,unit_number,floor_area_sqft,sale_price,listing_status,client_type,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,Birth_Year,Age,Cluster,Buyer_Segment
20,0,26,1941.62,532651.76,0,1,1,8,31,0,4.0,1,2,1955.0,71.0,1,High-Value Investors
20,0,26,1941.62,502440.47,0,1,1,9,25,0,1.0,1,2,1972.0,54.0,1,High-Value Investors
20,0,32,1630.81,462356.44,0,1,1,1,7,0,3.0,0,0,1987.0,39.0,1,High-Value Investors
20,0,33,630.53,218348.87,0,1,0,9,8,0,2.0,1,2,1984.0,42.0,3,Young Buyers
20,1,34,858.93,312624.46,0,1,0,9,1,1,3.0,0,2,1970.0,56.0,0,Senior Home Buyers
20,0,34,858.93,244324.93,0,1,0,9,11,0,3.0,0,2,1960.0,66.0,0,Senior Home Buyers
20,0,36,1484.99,467621.17,0,1,1,9,11,1,5.0,1,0,1982.0,44.0,1,High-Value Investors
20,0,38,1499.47,387376.74,0,1,0,9,8,0,3.0,0,1,1958.0,68.0,1,High-Value Investors
20,0,46,1227.49,356609.27,0,1,1,9,8,1,2.0,1,0,1977.0,49.0,1,High-Value Investors
20,0,51,1062.33,334718.74,0,1,0,9,27,0,2.0,0,1,1965.0,61.0,0,Senior Home Buyers
20,0,54,589.61,148198.24,0,0,1,9,8,1,2.0,1,1,1977.0,49.0,2,Corporate Buyers
20,0,56,1333.01,343595.19,0,1,0,9,14,0,1.0,0,0,2000.0,26.0,3,Young Buyers
20,0,56,1333.01,373874.21,0,1,0,7,21,0,1.0,0,2,1957.0,69.0,1,High-Value Investors
20,1,58,1208.52,384992.37,0,1,1,9,8,0,3.0,1,0,1964.0,62.0,1,High-Value Investors
1,1,2,1238.58,410932.67,0,1,1,9,8,1,5.0,1,2,1947.0,79.0,0,Senior Home Buyers
1,0,33,1434.09,412856.56,0,1,1,9,25,0,2.0,1,2,1937.0,89.0,0,Senior Home Buyers
2,0,1,587.28,169158.29,0,0,1,9,8,0,3.0,1,2,1980.0,46.0,2,Corporate Buyers
3,0,19,680.57,230154.53,0,1,0,9,37,1,5.0,0,0,1948.0,78.0,0,Senior Home Buyers
4,0,23,794.52,235633.26,0,1,0,9,50,1,3.0,1,0,1979.0,47.0,3,Young Buyers
4,0,25,733.19,236608.95,0,1,1,2,40,1,5.0,0,2,1947.0,79.0,0,Senior Home Buyers
1,0,5,753.87,226602.24,0,1,0,9,15,0,4.0,0,2,1978.0,48.0,3,Young Buyers
1,0,10,1439.52,421479.88,0,1,1,1,52,0,3.0,0,2,1956.0,70.0,0,Senior Home Buyers
1,0,13,719.47,205329.68,0,1,0,8,12,1,4.0,0,0,1956.0,70.0,0,Senior Home Buyers
1,0,26,828.98,302468.7,0,1,0,9,50,0,1.0,0,2,1982.0,44.0,3,Young Buyers
1,1,29,757.2,277875.52,0,1,1,9,14,0,2.0,1,2,1980.0,46.0,3,Young Buyers
1,0,32,800.77,228154.68,0,1,0,4,18,1,4.0,1,2,1978.0,48.0,3,Young Buyers
1,0,35,1168.59,310562.19,0,1,0,9,8,0,4.0,1,2,1953.0,73.0,0,Senior Home Buyers
1,0,37,758.3,240860.6,0,0,1,9,1,1,5.0,0,2,1986.0,40.0,2,Corporate Buyers
1,0,38,1355.85,474858.86,0,1,1,8,43,0,4.0,0,2,1956.0,70.0,1,High-Value Investors
2,0,2,788.72,267893.43,0,1,1,8,12,1,4.0,1,2,1999.0,27.0,3,Young Buyers
2,1,17,1397.4,474237.35,0,1,0,9,37,0,1.0,1,2,1994.0,32.0,3,Young Buyers
2,1,19,795.52,254773.64,0,1,1,9,48,0,1.0,1,2,1996.0,30.0,3,Young Buyers
2,0,20,727.55,218055.03,0,1,1,9,11,0,4.0,1,0,1990.0,36.0,3,Young Buyers
2,0,24,785.12,237035.97,0,1,0,9,11,1,2.0,0,0,1975.0,51.0,3,Young Buyers
2,0,44,580.26,188055.47,0,1,1,9,27,1,5.0,1,0,1971.0,55.0,3,Young Buyers
2,0,47,708.32,214449.87,0,1,1,9,11,0,2.0,0,0,1970.0,56.0,0,Senior Home Buyers
2,0,54,924.4,268881.64,0,1,1,5,17,0,4.0,0,2,1952.0,74.0,0,Senior Home Buyers
2,0,54,924.4,282193.58,0,1,1,9,47,0,3.0,0,0,1959.0,67.0,0,Senior Home Buyers
2,1,55,579.26,136944.18,0,1,1,9,8,1,2.0,1,0,1947.0,79.0,0,Senior Home Buyers
3,0,13,754.84,221376.35,0,1,0,1,13,1,2.0,0,2,1953.0,73.0,0,Senior Home Buyers
3,0,21,1122.15,325454.57,0,1,0,6,19,1,1.0,1,1,1947.0,79.0,0,Senior Home Buyers
3,0,27,1117.14,395854.74,0,1,1,9,14,0,5.0,0,2,1988.0,38.0,3,Young Buyers
3,0,28,679.93,207951.17,0,1,1,9,8,0,2.0,1,0,1991.0,35.0,3,Young Buyers
3,0,28,679.93,214175.32,0,1,0,9,11,0,3.0,0,2,1960.0,66.0,0,Senior Home Buyers
3,0,28,679.93,225228.02,0,1,1,9,50,0,4.0,0,1,1944.0,82.0,0,Senior Home Buyers
3,0,32,777.85,244977.74,0,1,1,9,55,0,3.0,0,0,1948.0,78.0,0,Senior Home Buyers
3,0,42,1343.96,406705.44,0,1,1,9,48,0,2.0,0,2,1974.0,52.0,1,High-Value Investors
3,0,47,691.09,202725.25,0,1,0,9,25,1,3.0,1,2,1977.0,49.0,3,Young Buyers
3,0,47,691.09,204994.87,0,1,1,9,11,0,3.0,0,2,1973.0,53.0,0,Senior Home Buyers
3,0,49,1174.48,325999.89,0,1,0,9,8,0,4.0,0,0,1950.0,76.0,0,Senior Home Buyers
3,0,49,1174.48,385011.74,0,0,1,6,23,0,3.0,0,2,1985.0,41.0,2,Corporate Buyers
3,0,49,1174.48,338313.48,0,1,1,4,38,0,3.0,0,2,1979.0,47.0,3,Young Buyers
3,0,54,787.64,247736.87,0,1,1,9,14,0,1.0,1,2,1976.0,50.0,3,Young Buyers
3,0,56,1179.42,390678.42,0,1,0,9,8,0,1.0,0,0,1950.0,76.0,0,Senior Home Buyers
3,0,56,1179.42,396573.07,0,1,0,8,31,1,1.0,1,2,1995.0,31.0,3,Young Buyers
4,0,4,783.03,280086.4,0,1,0,9,8,0,4.0,1,2,1941.0,85.0,0,Senior Home Buyers
4,0,5,786.98,239134.14,0,1,0,9,8,0,5.0,0,2,2000.0,26.0,3,Young Buyers
4,0,5,786.98,251404.16,0,1,1,9,1,0,2.0,1,0,1975.0,51.0,3,Young Buyers
4,0,10,1614.62,500013.28,0,1,0,9,8,1,5.0,0,2,1940.0,86.0,1,High-Value Investors
4,0,26,790.05,248127.36,0,1,0,9,48,0,3.0,0,0,1962.0,64.0,0,Senior Home Buyers
4,0,26,790.05,238107.01,0,1,0,7,42,0,5.0,1,0,1982.0,44.0,3,Young Buyers
4,0,39,743.73,231799.35,0,1,1,9,8,1,1.0,0,2,1950.0,76.0,0,Senior Home Buyers
4,0,39,743.73,255069.28,0,1,1,9,1,0,2.0,1,0,1969.0,57.0,0,Senior Home Buyers
5,0,4,799.1,229209.92,0,1,0,9,14,0,2.0,0,2,1979.0,47.0,3,Young Buyers
5,1,9,793.56,241777.75,0,1,0,9,8,0,2.0,0,2,1962.0,64.0,0,Senior Home Buyers
5,0,9,793.56,245523.79,0,1,0,9,50,1,3.0,0,2,1982.0,44.0,3,Young Buyers
5,0,12,787.5,208063.37,0,1,1,9,27,1,2.0,1,2,1972.0,54.0,3,Young Buyers
5,1,17,798.74,232448.63,0,1,1,9,11,0,5.0,0,1,1965.0,61.0,0,Senior Home Buyers
5,0,22,1059.78,344895.35,0,1,0,9,8,0,3.0,1,2,1992.0,34.0,3,Young Buyers
5,0,22,1059.78,306962.07,0,1,0,9,8,1,5.0,0,2,1999.0,27.0,3,Young Buyers
5,0,24,807.02,260912.82,0,1,0,9,53,0,2.0,0,2,1993.0,33.0,3,Young Buyers
5,0,35,605.55,197165.85,0,1,0,9,15,0,4.0,1,0,1940.0,86.0,0,Senior Home Buyers
5,0,46,1272.95,327517.83,0,1,0,9,8,1,5.0,0,2,1957.0,69.0,0,Senior Home Buyers
5,0,46,1272.95,363708.24,0,1,0,9,8,0,3.0,1,2,1968.0,58.0,0,Senior Home Buyers
5,1,47,1241.14,354546.23,0,1,0,9,14,0,1.0,0,2,1959.0,67.0,0,Senior Home Buyers
6,0,4,1925.28,521054.42,0,1,1,9,37,1,4.0,0,0,1994.0,32.0,1,High-Value Investors
6,0,5,1617.43,521703.52,0,1,1,2,36,1,1.0,0,2,1951.0,75.0,1,High-Value Investors
6,0,5,1617.43,573660.29,0,1,1,9,53,1,2.0,0,2,1969.0,57.0,1,High-Value Investors
6,0,7,1075.42,317822.29,0,1,0,9,37,0,3.0,1,2,1957.0,69.0,0,Senior Home Buyers
6,0,7,1075.42,316514.21,0,1,1,9,8,1,4.0,0,2,1968.0,58.0,0,Senior Home Buyers
6,0,11,1719.85,602654.49,0,1,0,9,48,0,2.0,1,0,1954.0,72.0,1,High-Value Investors
6,0,15,1392.45,482685.96,0,1,0,8,43,0,4.0,1,2,1993.0,33.0,3,Young Buyers
6,0,19,1542.71,389622.67,0,1,1,9,14,0,5.0,0,2,1941.0,85.0,0,Senior Home Buyers
6,0,20,1897.17,530773.97,0,1,0,4,6,1,2.0,0,0,1994.0,32.0,1,High-Value Investors
6,0,25,1086.43,339531.13,0,1,1,9,35,0,4.0,0,2,1942.0,84.0,0,Senior Home Buyers
6,0,30,552.59,159939.07,0,1,0,9,50,1,3.0,1,0,1979.0,47.0,3,Young Buyers
6,0,41,940.72,322598.15,0,1,0,8,12,0,2.0,0,2,1975.0,51.0,3,Young Buyers
6,0,51,1476.63,402848.9,0,1,0,9,25,0,5.0,1,2,1990.0,36.0,3,Young Buyers
7,1,13,604.6,172730.12,0,0,1,8,51,0,5.0,0,2,1981.0,45.0,2,Corporate Buyers
7,0,13,604.6,168102.17,0,1,1,9,8,1,1.0,0,2,1974.0,52.0,3,Young Buyers
7,0,15,602.92,197392.19,0,1,0,9,48,0,1.0,1,0,1953.0,73.0,0,Senior Home Buyers
7,0,16,1239.87,392998.19,0,1,1,9,25,0,1.0,1,0,1946.0,80.0,0,Senior Home Buyers
7,0,18,703.28,237741.19,0,1,0,9,48,0,5.0,1,2,1995.0,31.0,3,Young Buyers
7,0,24,852.99,291299.93,0,1,1,9,1,1,1.0,0,2,1993.0,33.0,3,Young Buyers
7,0,25,573.8,181396.76,0,1,1,9,8,0,5.0,1,2,1968.0,58.0,0,Senior Home Buyers
7,0,26,717.0,175221.24,0,1,0,9,11,1,4.0,1,2,1974.0,52.0,3,Young Buyers
7,0,40,1138.18,349106.37,0,1,0,9,27,0,4.0,0,2,1992.0,34.0,3,Young Buyers
7,0,41,1093.92,330897.08,0,1,1,2,0,1,3.0,1,0,1960.0,66.0,0,Senior Home Buyers
7,0,41,1093.92,282085.85,0,1,1,9,8,0,5.0,0,2,1951.0,75.0,0,Senior Home Buyers
7,0,43,498.61,164944.49,0,1,0,9,8,0,4.0,0,2,1976.0,50.0,3,Young Buyers
7,0,48,533.35,157806.81,0,1,1,6,19,1,1.0,1,0,1973.0,53.0,3,Young Buyers
7,0,51,648.27,214948.78,0,1,0,9,47,0,1.0,1,2,1961.0,65.0,0,Senior Home Buyers
7,1,54,1940.69,550949.39,0,1,1,9,8,0,3.0,0,2,1973.0,53.0,1,High-Value Investors
7,1,58,1629.83,464148.93,0,1,1,9,8,1,3.0,0,2,1967.0,59.0,1,High-Value Investors
8,0,2,1097.36,363064.89,0,1,0,9,8,0,4.0,0,2,1976.0,50.0,3,Young Buyers
8,0,5,887.23,296098.37,0,1,1,9,8,0,4.0,0,2,1989.0,37.0,3,Young Buyers
8,0,9,1869.81,567459.84,0,1,0,9,15,1,1.0,0,2,1969.0,57.0,1,High-Value Investors
8,0,19,865.63,244406.0,0,1,1,9,8,0,2.0,0,0,1968.0,58.0,0,Senior Home Buyers
8,1,28,1431.61,389141.48,0,1,1,9,48,1,5.0,1,0,1986.0,40.0,3,Young Buyers
8,0,31,1253.18,375272.42,0,1,0,9,14,0,3.0,1,1,1954.0,72.0,0,Senior Home Buyers
8,0,37,890.65,282175.27,0,1,1,9,14,0,2.0,0,1,1962.0,64.0,0,Senior Home Buyers
9,0,18,860.97,244266.24,0,1,0,9,8,0,2.0,1,2,1956.0,70.0,0,Senior Home Buyers
9,0,36,1582.79,502456.39,0,1,0,9,8,0,4.0,1,2,1962.0,64.0,1,High-Value Investors
9,0,36,1582.79,434288.76,0,1,1,9,11,0,1.0,0,2,1943.0,83.0,1,High-Value Investors
9,0,38,1260.31,409323.23,0,1,1,9,8,1,1.0,0,2,1991.0,35.0,3,Young Buyers
9,0,41,1488.32,433230.74,0,1,1,9,8,0,2.0,1,1,1957.0,69.0,1,High-Value Investors
9,1,44,1351.57,463860.46,0,1,0,9,25,0,5.0,0,0,1970.0,56.0,1,High-Value Investors
9,0,47,1262.78,354323.8,0,1,0,9,8,0,1.0,1,0,1964.0,62.0,0,Senior Home Buyers
9,0,53,599.72,159920.2,0,1,1,9,11,1,5.0,0,0,1962.0,64.0,0,Senior Home Buyers
9,1,56,1516.4,570859.46,0,1,0,9,8,0,5.0,0,2,1990.0,36.0,1,High-Value Investors
9,0,58,838.34,242986.14,0,1,1,9,25,0,2.0,0,1,1988.0,38.0,3,Young Buyers
10,0,6,842.66,256100.46,0,1,1,9,8,0,2.0,1,2,1947.0,79.0,0,Senior Home Buyers
10,1,9,1849.4,561351.99,0,1,0,9,25,1,3.0,1,2,1990.0,36.0,1,High-Value Investors
10,0,11,1675.44,510194.12,0,1,1,9,47,1,3.0,0,2,1989.0,37.0,1,High-Value Investors
10,0,12,852.74,271729.26,0,1,0,9,53,1,1.0,1,0,1993.0,33.0,3,Young Buyers
10,1,22,1116.68,285833.85,0,1,0,9,8,1,4.0,1,2,1968.0,58.0,0,Senior Home Buyers
10,0,35,1675.74,543673.09,0,0,0,9,25,0,2.0,1,0,1984.0,42.0,2,Corporate Buyers
10,0,42,1757.51,535002.72,0,1,0,9,14,0,1.0,0,2,1990.0,36.0,1,High-Value Investors
10,0,43,1093.67,331504.2,0,1,1,9,11,0,3.0,1,0,1973.0,53.0,3,Young Buyers
10,0,43,1093.67,282078.89,0,1,0,9,8,0,5.0,0,2,1977.0,49.0,3,Young Buyers
10,0,46,1525.34,434337.24,0,1,0,9,27,0,4.0,0,2,1986.0,40.0,1,High-Value Investors
11,1,4,1414.25,381879.4,0,0,1,9,8,0,1.0,0,0,1974.0,52.0,2,Corporate Buyers
11,1,4,1414.25,446236.57,0,1,1,9,48,1,2.0,0,0,1939.0,87.0,0,Senior Home Buyers
11,0,6,1724.08,585004.16,0,1,0,9,25,0,3.0,1,2,1978.0,48.0,1,High-Value Investors
11,0,6,1724.08,516397.54,0,0,1,9,8,1,5.0,0,2,1975.0,51.0,2,Corporate Buyers
11,0,8,1001.41,279379.41,0,1,1,9,1,0,3.0,0,2,1989.0,37.0,3,Young Buyers
11,0,8,1001.41,283671.4,0,1,0,9,8,0,2.0,0,0,1959.0,67.0,0,Senior Home Buyers
11,1,10,1519.64,527746.08,0,1,1,3,45,1,5.0,1,2,1992.0,34.0,1,High-Value Investors
11,0,18,1562.55,449725.17,0,1,0,2,36,1,1.0,0,2,1974.0,52.0,1,High-Value Investors
11,0,27,1638.1,529761.19,0,1,1,9,8,0,4.0,0,2,1951.0,75.0,1,High-Value Investors
11,0,29,993.51,307831.28,0,1,1,9,47,0,2.0,1,2,1970.0,56.0,3,Young Buyers
11,1,34,680.07,191273.75,0,1,0,9,53,1,3.0,1,2,1940.0,86.0,0,Senior Home Buyers
11,0,37,1368.16,375698.11,0,1,1,9,25,0,3.0,1,2,1959.0,67.0,1,High-Value Investors
11,0,50,948.72,237505.2,0,1,1,9,8,1,2.0,0,2,1964.0,62.0,0,Senior Home Buyers
11,0,62,1938.82,523101.86,0,1,0,9,48,0,3.0,0,2,1982.0,44.0,1,High-Value Investors
11,1,62,1938.82,693830.82,0,1,1,9,14,0,5.0,0,2,1941.0,85.0,1,High-Value Investors
12,0,3,1469.27,445260.24,0,1,1,9,11,0,2.0,1,0,1948.0,78.0,1,High-Value Investors
12,0,5,495.04,148566.34,0,1,1,5,3,1,3.0,1,0,1982.0,44.0,3,Young Buyers
12,0,8,1803.36,526401.55,0,1,1,9,8,0,2.0,0,0,1981.0,45.0,1,High-Value Investors
12,0,9,857.88,268688.51,0,1,1,5,17,0,3.0,1,2,1962.0,64.0,0,Senior Home Buyers
12,0,14,1369.96,381173.34,0,1,0,9,8,1,2.0,1,0,1967.0,59.0,1,High-Value Investors
12,0,18,1702.66,417251.87,0,1,0,9,8,0,2.0,1,2,1996.0,30.0,3,Young Buyers
12,0,20,1802.21,450541.6,0,0,1,9,25,1,4.0,0,2,1976.0,50.0,2,Corporate Buyers
12,0,22,892.67,286110.52,0,1,1,9,53,0,4.0,0,2,1947.0,79.0,0,Senior Home Buyers
12,0,22,892.67,304758.75,0,1,1,9,1,1,1.0,0,2,1985.0,41.0,3,Young Buyers
12,0,24,1306.75,437978.56,0,1,1,9,1,0,5.0,0,0,1966.0,60.0,1,High-Value Investors
12,0,27,871.52,281637.63,0,1,0,8,12,1,1.0,0,2,1999.0,27.0,3,Young Buyers
12,0,30,622.2,216541.46,0,1,1,9,1,1,3.0,0,0,1949.0,77.0,0,Senior Home Buyers
12,0,30,622.2,234791.28,0,0,1,9,8,0,2.0,0,2,1987.0,39.0,2,Corporate Buyers
12,0,33,1232.2,364975.55,0,1,1,8,31,0,4.0,0,2,1948.0,78.0,0,Senior Home Buyers
12,0,34,1817.64,600821.21,0,1,0,9,11,0,3.0,1,2,1954.0,72.0,1,High-Value Investors
12,0,35,1690.62,536210.24,0,1,0,9,37,0,5.0,0,0,1961.0,65.0,1,High-Value Investors
12,0,37,1681.78,463430.97,0,1,0,5,17,0,3.0,1,2,1943.0,83.0,1,High-Value Investors
12,0,38,1157.23,319615.17,0,1,0,0,44,0,2.0,0,1,1987.0,39.0,3,Young Buyers
12,0,38,1157.23,334438.68,0,1,1,4,18,0,5.0,1,2,1953.0,73.0,0,Senior Home Buyers
12,0,45,1898.75,524988.7,0,1,1,9,25,0,1.0,1,0,1946.0,80.0,1,High-Value Investors
13,1,5,441.3,135427.72,0,1,1,9,8,1,3.0,1,0,1971.0,55.0,3,Young Buyers
13,0,6,1240.96,273011.2,0,1,1,2,5,0,1.0,0,0,1964.0,62.0,0,Senior Home Buyers
13,0,7,1115.82,307845.19,0,1,0,9,35,0,4.0,0,2,1951.0,75.0,0,Senior Home Buyers
13,1,8,1449.43,427086.44,0,1,1,9,8,0,5.0,1,2,1968.0,58.0,1,High-Value Investors
13,0,11,1678.3,465116.85,0,1,0,9,8,1,1.0,0,2,1971.0,55.0,1,High-Value Investors
13,0,16,1772.88,552662.92,0,1,1,9,47,0,4.0,0,1,1946.0,80.0,1,High-Value Investors
13,0,35,1867.34,490501.95,0,1,0,9,8,0,2.0,0,2,1952.0,74.0,1,High-Value Investors
13,0,35,1867.34,538677.47,0,1,1,9,15,0,1.0,0,2,1977.0,49.0,1,High-Value Investors
13,0,37,1555.67,439078.0,0,1,1,0,49,0,5.0,0,2,1957.0,69.0,1,High-Value Investors
13,0,41,1168.7,301991.77,0,1,0,9,11,0,2.0,1,2,1993.0,33.0,3,Young Buyers
13,0,42,1044.42,282504.55,0,1,0,8,51,0,5.0,1,2,1994.0,32.0,3,Young Buyers
13,0,53,968.77,294203.62,0,0,1,9,53,0,1.0,0,0,1993.0,33.0,2,Corporate Buyers
13,0,56,606.9,164608.18,0,1,1,9,11,1,1.0,0,0,1965.0,61.0,0,Senior Home Buyers
13,0,63,1623.8,474039.53,0,1,0,9,53,0,2.0,0,2,1999.0,27.0,1,High-Value Investors
13,1,64,792.66,205474.2,0,1,1,9,8,0,2.0,0,0,1968.0,58.0,0,Senior Home Buyers
13,0,66,1283.8,365694.22,0,1,0,9,8,0,5.0,0,1,1979.0,47.0,1,High-Value Investors
14,0,4,1797.81,542265.03,0,1,0,9,53,0,5.0,0,2,1991.0,35.0,1,High-Value Investors
14,0,7,641.37,192882.89,0,1,1,6,19,0,4.0,0,0,1980.0,46.0,3,Young Buyers
14,0,11,1431.42,387972.92,0,1,1,9,8,0,4.0,0,0,1967.0,59.0,1,High-Value Investors
14,0,11,1431.42,459403.88,0,1,1,9,11,0,2.0,0,0,1970.0,56.0,1,High-Value Investors
14,0,17,686.6,187481.07,0,1,0,8,43,0,1.0,0,0,1961.0,65.0,0,Senior Home Buyers
14,0,17,686.6,219459.84,0,1,0,9,48,0,1.0,1,2,1962.0,64.0,0,Senior Home Buyers
14,0,24,1205.25,390537.99,0,1,0,8,43,0,1.0,0,2,1960.0,66.0,0,Senior Home Buyers
14,0,29,1618.34,513021.02,0,1,1,9,1,0,5.0,0,2,1986.0,40.0,1,High-Value Investors
14,1,34,513.06,181212.2,0,1,0,8,12,0,1.0,0,2,1975.0,51.0,3,Young Buyers
14,0,38,1170.11,350292.46,0,1,0,9,8,0,5.0,1,0,1965.0,61.0,0,Senior Home Buyers
15,0,2,1522.89,472485.62,0,1,1,6,33,0,3.0,0,2,1992.0,34.0,1,High-Value Investors
15,0,11,1437.62,491966.69,0,1,0,9,14,0,1.0,0,0,2000.0,26.0,3,Young Buyers
15,0,34,1304.22,400330.93,0,1,1,9,8,0,5.0,0,0,1989.0,37.0,3,Young Buyers
15,0,35,745.49,257914.02,0,1,1,9,14,0,5.0,0,0,1986.0,40.0,3,Young Buyers
15,0,35,745.49,234624.17,0,1,0,9,47,1,2.0,0,2,1965.0,61.0,0,Senior Home Buyers
15,1,36,1424.81,484693.93,0,1,0,4,6,0,3.0,0,2,1960.0,66.0,1,High-Value Investors
15,0,49,460.17,116092.04,0,1,1,9,8,0,2.0,0,0,1991.0,35.0,3,Young Buyers
15,0,55,892.75,284965.13,0,1,0,9,25,0,3.0,0,2,1979.0,47.0,3,Young Buyers
15,0,56,939.93,288907.22,0,1,1,9,37,0,1.0,1,2,1941.0,85.0,0,Senior Home Buyers
15,0,59,1286.47,392351.64,0,1,0,9,37,0,2.0,1,2,1989.0,37.0,3,Young Buyers
15,0,60,1033.2,302845.83,0,1,0,9,53,0,5.0,0,2,1944.0,82.0,0,Senior Home Buyers
16,1,2,1388.75,372421.45,0,1,1,9,11,0,2.0,0,2,1955.0,71.0,1,High-Value Investors
16,0,11,1288.42,379602.6,0,1,1,9,25,1,2.0,1,1,1977.0,49.0,1,High-Value Investors
16,0,14,660.84,181790.56,0,1,0,9,27,0,2.0,1,2,1942.0,84.0,0,Senior Home Buyers
16,0,19,1163.06,377230.63,0,1,1,9,25,1,2.0,1,2,1981.0,45.0,3,Young Buyers
16,0,25,853.37,269027.59,0,1,0,9,8,0,3.0,0,0,1963.0,63.0,0,Senior Home Buyers
16,0,33,881.17,264303.57,0,1,1,0,26,0,1.0,1,0,1991.0,35.0,3,Young Buyers
16,0,38,431.83,125935.98,0,1,1,8,12,0,2.0,0,0,1947.0,79.0,0,Senior Home Buyers
16,0,41,1001.72,308315.97,0,1,0,7,21,0,4.0,0,2,1951.0,75.0,0,Senior Home Buyers
16,0,42,1496.62,437082.22,0,1,1,8,12,1,2.0,0,1,1984.0,42.0,1,High-Value Investors
16,0,42,1496.62,479711.66,0,1,0,9,48,0,4.0,0,2,2000.0,26.0,3,Young Buyers
16,1,42,1496.62,457384.74,0,1,1,9,1,0,3.0,0,1,1977.0,49.0,1,High-Value Investors
16,0,42,1496.62,479358.58,0,1,1,9,25,0,1.0,1,2,1989.0,37.0,1,High-Value Investors
17,1,2,1738.5,498320.91,0,1,1,9,53,1,4.0,1,2,1980.0,46.0,1,High-Value Investors
17,0,5,1829.38,519866.77,0,1,0,9,1,0,3.0,0,2,1931.0,95.0,1,High-Value Investors
17,0,8,1297.3,346864.73,0,1,1,9,25,0,4.0,0,0,1973.0,53.0,1,High-Value Investors
17,0,10,1059.07,306057.52,0,1,0,0,26,0,5.0,0,2,1990.0,36.0,3,Young Buyers
17,0,16,1693.0,536802.3,0,1,1,3,29,0,2.0,1,0,1951.0,75.0,1,High-Value Investors
17,0,27,677.24,219537.26,0,0,1,9,11,0,3.0,0,2,1984.0,42.0,2,Corporate Buyers
17,0,31,1806.06,556733.5,0,1,0,9,47,0,4.0,0,0,1978.0,48.0,1,High-Value Investors
17,1,42,691.03,228875.86,0,1,0,9,37,1,1.0,0,0,1970.0,56.0,3,Young Buyers
17,0,46,1582.61,406250.16,0,1,1,9,48,1,3.0,0,0,1956.0,70.0,1,High-Value Investors
17,0,47,1106.83,314114.79,0,1,1,9,11,0,1.0,0,2,1977.0,49.0,3,Young Buyers
17,0,51,1375.52,426338.68,0,1,0,9,53,0,3.0,0,1,1993.0,33.0,3,Young Buyers
18,0,6,840.25,219795.98,0,1,1,9,15,1,4.0,1,2,1994.0,32.0,3,Young Buyers
18,0,7,505.94,155133.85,0,1,1,4,6,1,4.0,0,0,1999.0,27.0,3,Young Buyers
18,0,13,537.4,131819.04,0,1,0,9,53,0,5.0,0,0,1987.0,39.0,3,Young Buyers
18,1,15,1728.6,513299.69,0,1,1,9,25,0,5.0,0,0,1950.0,76.0,1,High-Value Investors
18,0,15,1728.6,471855.64,0,1,1,9,8,0,5.0,0,2,1999.0,27.0,1,High-Value Investors
18,0,19,1268.1,374750.52,0,1,0,9,37,0,2.0,0,0,1988.0,38.0,3,Young Buyers
18,0,27,650.82,199115.19,0,1,0,9,25,1,4.0,1,2,1949.0,77.0,0,Senior Home Buyers
18,0,29,578.36,180205.66,0,1,0,5,3,0,3.0,1,2,1973.0,53.0,3,Young Buyers
18,0,30,1795.66,584611.99,0,1,1,9,8,0,4.0,1,0,1959.0,67.0,1,High-Value Investors
18,0,35,799.05,223242.17,0,1,0,9,8,0,2.0,0,2,1941.0,85.0,0,Senior Home Buyers
18,0,36,1089.77,308720.4,0,1,1,5,16,0,5.0,0,2,1960.0,66.0,0,Senior Home Buyers
18,0,38,1219.8,319114.04,0,1,1,9,8,0,3.0,0,0,1952.0,74.0,0,Senior Home Buyers
18,1,38,1219.8,410772.92,0,1,0,9,8,0,1.0,0,2,1946.0,80.0,0,Senior Home Buyers
18,0,39,662.88,199623.02,0,1,0,9,8,1,3.0,0,2,1964.0,62.0,0,Senior Home Buyers
18,0,40,990.46,238075.26,0,1,0,9,48,0,3.0,1,2,1959.0,67.0,0,Senior Home Buyers
18,0,66,1631.24,494656.28,0,1,1,5,3,0,1.0,1,2,1972.0,54.0,1,High-Value Investors
19,0,1,1688.31,496466.31,0,1,0,9,27,0,5.0,0,2,1949.0,77.0,1,High-Value Investors
19,0,1,1688.31,558730.59,0,0,0,9,27,0,3.0,0,2,1962.0,64.0,2,Corporate Buyers
19,1,13,766.61,241468.69,0,1,1,9,8,1,4.0,0,0,1964.0,62.0,0,Senior Home Buyers
19,0,14,630.47,172253.45,0,1,0,9,37,0,1.0,0,0,1976.0,50.0,3,Young Buyers
19,0,18,1599.44,503687.91,0,0,0,9,1,1,3.0,0,2,1962.0,64.0,2,Corporate Buyers
19,1,25,996.38,297272.73,0,1,0,9,11,0,1.0,0,0,1984.0,42.0,3,Young Buyers
19,0,31,1089.64,292398.57,0,1,1,9,25,1,5.0,0,1,1940.0,86.0,0,Senior Home Buyers
19,0,42,1137.59,321045.92,0,1,0,9,8,0,3.0,0,0,1994.0,32.0,3,Young Buyers
19,0,49,1004.26,292433.99,0,1,1,9,37,0,4.0,0,0,1984.0,42.0,3,Young Buyers
20,0,1,1898.39,485326.73,0,1,0,9,35,0,4.0,0,2,1967.0,59.0,1,High-Value Investors
